          (   3,    1) (   3,    2) (   3,    0) (   3,    1) (   3,    0) (   3,    1) (   3,    3) (   2,    3) (   2,    0) (   3,    6)
          (   2,    5) (   3,    1) (   3,    3) (   3,    1) (   1,    3) (   1,    4) (   3,    0) (   3,    1) (   3,    2) (   3,    3)
          (   2,    4) (   3,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   3,    4) (   2,    1) (   3,    0) (   3,    1)
          (   3,    5) (   3,    1) (   2,    4) (   3,    4) (   3,    3) (   3,    0) (   3,    0) (   3,    1) (   2,    3) (   3,    6)
          (   3,    1) (   3,    2) (   2,    2) (   3,    2) (   2,    6) (   1,    2) (   3,    5) (   2,    5) (   2,    3) (   3,    1)
          (   3,    2) (   3,    6) (   3,    4) (   3,    5) (   2,    2) (   2,    2) (   3,    0) (   3,    3) (   2,    4) (   3,    5)
          (   3,    4) (   3,    5) (   3,    4) (   3,    1) (   3,    2) (   2,    3) (   3,    2) (   2,    1) (   3,    2) (   2,    0)
          (   3,    4) (   3,    5) (   3,    2) (   2,    4) (   3,    1) (   2,    4) (   3,    4) (   3,    3) (   3,    2) (   1,    2)
          (   3,    0) (   2,    3) (   3,    2) (   3,    3) (   2,    1) (   3,    4) (   2,    3) (   2,    3) (   2,    3) (   2,    3)
          (   2,    2) (   2,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   2,    1) (   3,    3)
          (   3,    3) (   2,    2) (   2,    4) (   2,    4) (   3,    2) (   2,    2) (   3,    1) (   3,    4) (   3,    2) (   3,    4)
          (   3,    2) (   3,    2) (   3,    3) (   2,    1) (   3,    1) (   3,    0) (   2,    2) (   3,    4) (   3,    4) (   3,    4)
          (   3,    4) (   2,    3) (   3,    1) (   2,    3) (   2,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    2)
          (   3,    2) (   2,    2) (   3,    2) (   1,    3) (   3,    3) (   3,    0) (   3,    5) (   3,    1) (   3,    3) (   3,    3)
          (   3,    3) (   2,    2) (   2,    0) (   2,    5) (   3,    3) (   2,    2) (   2,    0) (   3,    4) (   3,    4) (   3,    2)
          (   3,    2) (   3,    1) (   3,    5) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   2,    6) (   2,    2) (   3,    4)
          (   2,    4) (   3,    0) (   2,    4) (   3,    6) (   3,    2) (   2,    3) (   3,    2) (   2,    1) (   3,    1) (   3,    3)
          (   2,    5) (   3,    3) (   2,    0) (   3,    4) (   2,    4) (   1,    3) (   3,    3) (   3,    1) (   2,    3) (   3,    7)
          (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   2,    7) (   3,    3) (   2,    0) (   1,    2)
          (   1,    5) (   2,    2) (   2,    5) (   2,    1) (   3,    3) (   2,    6) (   2,    1) (   3,    3) (   3,    7) (   2,    5)
          (   3,    3) (   3,    0) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   1,    3) (   2,    1) (   2,    3)
          (   2,    1) (   3,    6) (   3,    2) (   2,    2) (   3,    3) (   3,    2) (   3,    0) (   3,    6) (   3,    5) (   3,    2)
          (   3,    1) (   3,    1) (   3,    2) (   3,    2) (   2,    5) (   3,    3) (   3,    2) (   2,    2) (   3,    1) (   2,    4)
          (   2,    4) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    6) (   2,    3) (   3,    4) (   2,    2) (   3,    3)
          (   3,    1) (   3,    4) (   2,    1) (   2,    3) (   3,    4) (   3,    8) (   3,    2) (   2,    1) (   3,    5) (   3,    2)
          (   3,    3) (   2,    4) (   3,    1) (   3,    3) (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   2,    2)
          (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   2,    2) (   3,    5) (   3,    5) (   3,    5) (   3,    2) (   2,    3)
          (   3,    3) (   3,    5) (   3,    1) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   2,    2) (   2,    2)
          (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   3,    2) (   3,    2) (   3,    1) (   3,    2)
          (   3,    2) (   3,    2) (   3,    3) (   1,    5) (   3,    3) (   3,    3) (   3,    1) (   2,    2) (   2,    5) (   3,    0)
          (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   2,    1) (   3,    3) (   3,    2) (   3,    2)
          (   2,    1) (   3,    4) (   3,    3) (   2,    3) (   3,    4) (   2,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    1)
          (   2,    3) (   3,    3) (   2,    4) (   2,    2) (   3,    3) (   2,    3) (   3,    6) (   2,    4) (   3,    3) (   2,    5)
          (   2,    2) (   3,    5) (   2,    1) (   3,    3) (   3,    3) (   3,    2) (   2,    2) (   2,    1) (   2,    1) (   3,    3)
          (   3,    4) (   2,    4) (   3,    6) (   3,    3) (   3,    1) (   2,    1) (   3,    3) (   3,    1) (   2,    3) (   3,    0)
          (   3,    5) (   2,    5) (   1,    1) (   3,    3) (   3,    4) (   3,    2) (   2,    5) (   3,    1) (   2,    4) (   3,    3)
          (   3,    4) (   3,    0) (   2,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    5) (   3,    4) (   3,    5) (   3,    7)
          (   2,    5) (   3,    5) (   3,    1) (   3,    3) (   2,    4) (   3,    1) (   2,    0) (   3,    1) (   3,    3) (   3,    2)
          (   1,    3) (   3,    3) (   3,    0) (   3,    0) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    3)
          (   3,    1) (   3,    1) (   3,    1) (   3,    2) (   2,    2) (   3,    1) (   3,    2) (   3,    5) (   3,    6) (   3,    1)
          (   2,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    1) (   3,    3) (   2,    2) (   3,    5) (   3,    3) (   3,    2)
          (   3,    4) (   1,    1) (   3,    3) (   3,    1) (   3,    0) (   3,    0) (   3,    5) (   3,    5) (   1,    3) (   3,    1)
          (   3,    3) (   3,    4) (   3,    4) (   3,    0) (   3,    1) (   3,    4) (   1,    2) (   3,    4) (   3,    4) (   2,    0)
          (   3,    2) (   2,    3) (   3,    5) (   2,    5) (   3,    5) (   3,    0) (   3,    4) (   3,    2) (   3,    2) (   3,    3)
          (   3,    6) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    1)
          (   3,    2) (   3,    3) (   2,    1) (   3,    0) (   3,    2) (   3,    4) (   3,    2) (   3,    5) (   3,    4) (   2,    4)
         
node   1 sent_total   1889  recv_total   1880

node   2  (   1,    0) (   0,    0) (   1,    1) (   3,    4) (   1,    4) (   2,    4) (   3,    2) (   2,    2) (   3,    5) (   2,    3)
          (   2,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   2,    1) (   3,    5)
          (   2,    4) (   2,    6) (   2,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   2,    2) (   2,    3) (   3,    2)
          (   3,    5) (   2,    2) (   2,    0) (   3,    5) (   1,    0) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    3)
          (   3,    3) (   1,    4) (   3,    3) (   3,    2) (   2,    4) (   2,    3) (   3,    7) (   2,    1) (   3,    1) (   3,    2)
          (   3,    3) (   3,    3) (   3,    1) (   2,    2) (   3,    2) (   3,    2) (   2,    3) (   1,    7) (   3,    2) (   2,    3)
          (   2,    1) (   3,    2) (   3,    2) (   1,    2) (   2,    2) (   3,    1) (   2,    3) (   2,    4) (   3,    1) (   3,    1)
          (   2,    5) (   3,    2) (   3,    4) (   3,    2) (   2,    2) (   3,    2) (   2,    1) (   3,    4) (   3,    3) (   3,    2)
          (   2,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   2,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    2)
          (   3,    1) (   2,    4) (   3,    5) (   3,    2) (   3,    1) (   3,    1) (   3,    0) (   3,    3) (   3,    0) (   2,    1)
          (   2,    4) (   3,    3) (   3,    1) (   3,    4) (   3,    0) (   3,    1) (   2,    3) (   3,    3) (   3,    5) (   3,    0)
          (   2,    1) (   3,    2) (   2,    4) (   3,    3) (   2,    1) (   3,    2) (   3,    1) (   2,    6) (   3,    4) (   2,    2)
          (   3,    4) (   2,    1) (   2,    4) (   3,    4) (   3,    1) (   2,    4) (   2,    5) (   3,    1) (   3,    4) (   3,    3)
          (   3,    2) (   3,    1) (   3,    4) (   3,    3) (   2,    3) (   3,    2) (   2,    2) (   3,    4) (   2,    6) (   2,    0)
          (   2,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   1,    4) (   3,    5) (   3,    2)
          (   3,    6) (   3,    1) (   3,    3) (   3,    3) (   2,    3) (   3,    0) (   3,    3) (   3,    3) (   3,    6) (   3,    3)
          (   3,    2) (   3,    2) (   2,    1) (   3,    1) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   2,    3) (   2,    1)
          (   3,    1) (   2,    0) (   3,    1) (   3,    4) (   3,    4) (   3,    4) (   3,    1) (   3,    1) (   1,    2) (   3,    2)
          (   2,    6) (   3,    2) (   3,    6) (   2,    4) (   1,    2) (   3,    0) (   3,    6) (   3,    3) (   2,    1) (   3,    4)
          (   3,    3) (   3,    4) (   3,    3) (   3,    0) (   3,    2) (   3,    1) (   2,    4) (   2,    0) (   3,    0) (   3,    4)
          (   3,    4) (   3,    0) (   2,    2) (   2,    2) (   3,    1) (   3,    0) (   3,    4) (   2,    3) (   3,    2) (   2,    5)
          (   3,    3) (   2,    4) (   3,    4) (   3,    4) (   3,    3) (   2,    1) (   3,    1) (   2,    3) (   3,    4) (   3,    3)
          (   3,    3) (   2,    1) (   3,    2) (   3,    4) (   3,    0) (   3,    6) (   3,    3) (   3,    1) (   3,    0) (   3,    1)
          (   2,    3) (   3,    0) (   3,    4) (   3,    6) (   3,    0) (   3,    2) (   3,    1) (   3,    1) (   3,    4) (   3,    1)
          (   3,    2) (   3,    5) (   3,    1) (   3,    3) (   3,    3) (   3,    5) (   3,    1) (   3,    6) (   1,    2) (   3,    3)
          (   2,    2) (   3,    4) (   3,    0) (   3,    1) (   2,    0) (   2,    2) (   3,    6) (   2,    3) (   3,    1) (   3,    5)
          (   1,    1) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    3) (   2,    2) (   2,    4) (   3,    4) (   2,    1)
          (   2,    3) (   1,    2) (   2,    4) (   1,    3) (   2,    4) (   3,    6) (   3,    1) (   3,    3) (   3,    3) (   3,    1)
          (   2,    1) (   3,    4) (   2,    3) (   3,    1) (   3,    1) (   3,    4) (   3,    5) (   3,    5) (   3,    3) (   3,    0)
          (   3,    2) (   2,    4) (   2,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    1)
          (   1,    3) (   2,    4) (   3,    3) (   3,    0) (   3,    3) (   2,    4) (   3,    2) (   2,    2) (   2,    2) (   3,    5)
          (   1,    1) (   3,    4) (   3,    5) (   3,    3) (   3,    1) (   2,    3) (   3,    4) (   3,    6) (   2,    1) (   3,    1)
          (   2,    4) (   1,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    2) (   1,    1) (   2,    1) (   3,    2)
          (   3,    4) (   2,    3) (   3,    4) (   3,    4) (   3,    1) (   3,    3) (   3,    1) (   2,    1) (   2,    6) (   2,    1)
          (   2,    5) (   3,    5) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   2,    1) (   3,    3) (   3,    2)
          (   3,    0) (   3,    2) (   3,    5) (   2,    0) (   2,    2) (   3,    2) (   2,    2) (   3,    1) (   2,    2) (   3,    3)
          (   2,    1) (   3,    6) (   2,    3) (   3,    5) (   3,    1) (   3,    3) (   2,    1) (   2,    2) (   3,    4) (   3,    1)
          (   2,    3) (   2,    2) (   3,    5) (   3,    3) (   2,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    6)
          (   2,    1) (   3,    1) (   3,    3) (   3,    2) (   3,    1) (   2,    2) (   3,    6) (   3,    3) (   3,    3) (   3,    1)
          (   3,    8) (   3,    1) (   3,    1) (   3,    2) (   3,    1) (   3,    5) (   3,    3) (   3,    3) (   3,    0) (   2,    5)
          (   3,    1) (   3,    6) (   3,    0) (   2,    0) (   3,    2) (   2,    3) (   3,    3) (   3,    5) (   2,    2) (   3,    5)
          (   3,    1) (   2,    2) (   3,    7) (   2,    1) (   3,    3) (   3,    2) (   2,    1) (   3,    1) (   3,    4) (   3,    1)
          (   2,    3) (   3,    3) (   2,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    0) (   3,    1) (   3,    3) (   2,    4)
          (   2,    2) (   3,    6) (   3,    1) (   2,    4) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    6)
          (   3,    4) (   3,    4) (   2,    0) (   2,    1) (   2,    2) (   2,    4) (   2,    0) (   3,    4) (   3,    3) (   2,    3)
          (   3,    2) (   2,    1) (   3,    4) (   3,    1) (   3,    1) (   3,    5) (   2,    1) (   2,    2) (   3,    0) (   3,    4)
          (   2,    4) (   1,    2) (   3,    4) (   3,    2) (   2,    3) (   3,    2) (   3,    2) (   3,    2) (   2,    3) (   3,    1)
          (   3,    5) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    2) (   3,    1) (   3,    6)
          (   2,    1) (   3,    5) (   3,    2) (   3,    1) (   2,    3) (   3,    3) (   3,    1) (   3,    7) (   3,    3) (   3,    5)
          (   3,    1) (   3,    2) (   2,    0) (   2,    3) (   3,    3) (   2,    5) (   3,    2) (   3,    5) (   3,    1) (   3,    0)
          (   3,    5) (   3,    3) (   2,    5) (   3,    3) (   2,    3) (   3,    4) (   3,    2) (   3,    2) (   2,    4) (   3,    1)
          (   3,    4) (   3,    6) (   3,    2) (   2,    4) (   2,    1) (   2,    1) (   3,    2) (   3,    2) (   3,    3) (   3,    4)
          (   3,    2) (   2,    5) (   2,    0) (   2,    3) (   3,    1) (   3,    2) (   3,    5) (   3,    5) (   1,    4) (   3,    4)
          (   3,    7) (   3,    6) (   2,    2) (   3,    5) (   3,    0) (   3,    2) (   3,    3) (   3,    2) (   2,    6) (   1,    2)
          (   3,    1) (   3,    3) (   3,    2) (   3,    2) (   2,    0) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2)
          (   3,    5) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   2,    3) (   3,    4) (   3,    3)
          (   3,    1) (   3,    1) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    3)
          (   3,    4) (   3,    4) (   3,    1) (   1,    1) (   3,    2) (   3,    4) (   2,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    3) (   2,    2) (   3,    1) (   3,    4) (   3,    5) (   3,    3) (   2,    4) (   2,    2) (   2,    2)
          (   3,    3) (   2,    1) (   2,    2) (   3,    5) (   2,    5) (   3,    4) (   3,    2) (   2,    4) (   3,    2) (   3,    3)
          (   3,    4) (   3,    6) (   3,    0) (   3,    2) (   3,    5) (   3,    5) (   3,    4) (   2,    2) (   3,    2) (   3,    0)
          (   3,    7) (   2,    3) (   2,    2) (   3,    4) (   3,    5) (   3,    2) (   3,    3) (   3,    1) (   2,    3) (   2,    1)
          (   2,    2) (   3,    1) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    5) (   2,    2)
          (   3,    3) (   3,    4) (   2,    3) (   3,    1) (   3,    4) (   3,    5) (   3,    5) (   3,    2) (   3,    1) (   3,    4)
          (   3,    1) (   3,    4) (   2,    0) (   2,    5) (   2,    5) (   3,    3) (   2,    5) (   2,    2) (   3,    0) (   3,    3)
          (   3,    5) (   3,    3) (   3,    0) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    1) (   3,    4) (   2,    3)
          (   3,    4) (   3,    2) (   2,    4) (   3,    5) (   3,    4) (   3,    2) (   3,    0) (   2,    2) (   3,    3) (   3,    2)
          (   3,    4) (   3,    3) (   3,    3) (   1,    0) (   3,    2) (   2,    4) (   3,    3) (   2,    4) (   3,    3) (   3,    3)
          (   2,    0) (   3,    2) (   3,    6) (   1,    4) (   3,    0) (   3,    1) (   1,    2) (   2,    2) (   3,    4) (   3,    3)
          (   3,    4) (   3,    3) (   2,    2) (   3,    1) (   3,    3) (   3,    3) (   2,    4) (   2,    2) (   3,    2) (   3,    4)
         
node   2 sent_total   1868  recv_total   1884

node   3  (   1,    0) (   0,    0) (   2,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    5) (   3,    5)
          (   2,    1) (   3,    0) (   3,    1) (   3,    4) (   3,    3) (   3,    5) (   3,    1) (   3,    1) (   3,    2) (   3,    3)
          (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   2,    4) (   3,    6) (   2,    1) (   3,    5)
          (   3,    4) (   1,    5) (   3,    5) (   3,    3) (   2,    1) (   3,    2) (   3,    2) (   2,    1) (   3,    2) (   3,    2)
          (   3,    0) (   3,    3) (   2,    3) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   1,    4)
          (   3,    1) (   3,    5) (   2,    1) (   2,    1) (   3,    3) (   3,    0) (   3,    2) (   2,    1) (   3,    3) (   2,    4)
          (   2,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    0) (   3,    2) (   3,    3) (   3,    5) (   3,    1) (   3,    5)
          (   3,    5) (   3,    6) (   3,    4) (   2,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    3)
          (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    2) (   3,    4) (   2,    5)
          (   3,    3) (   2,    2) (   3,    2) (   3,    4) (   2,    3) (   3,    6) (   3,    4) (   3,    3) (   3,    3) (   2,    0)
          (   3,    4) (   3,    3) (   2,    3) (   3,    2) (   2,    3) (   3,    3) (   3,    1) (   3,    3) (   2,    4) (   3,    3)
          (   3,    1) (   3,    0) (   3,    3) (   3,    4) (   2,    5) (   2,    3) (   2,    4) (   3,    2) (   3,    4) (   3,    2)
          (   2,    3) (   3,    1) (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   2,    0) (   3,    3) (   2,    2) (   3,    4)
          (   3,    2) (   1,    2) (   3,    4) (   2,    5) (   2,    2) (   2,    3) (   3,    2) (   2,    3) (   3,    2) (   3,    2)
          (   2,    2) (   3,    2) (   2,    3) (   3,    0) (   2,    2) (   2,    3) (   2,    4) (   3,    3) (   3,    3) (   3,    2)
          (   2,    1) (   2,    4) (   1,    2) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    3) (   3,    4) (   3,    1)
          (   3,    5) (   2,    1) (   3,    4) (   3,    4) (   3,    2) (   2,    2) (   2,    5) (   2,    7) (   3,    2) (   3,    7)
          (   3,    3) (   2,    3) (   2,    3) (   3,    2) (   2,    6) (   3,    5) (   2,    5) (   3,    2) (   3,    2) (   2,    4)
          (   3,    5) (   3,    0) (   2,    2) (   3,    5) (   3,    3) (   3,    2) (   3,    3) (   1,    2) (   3,    1) (   2,    4)
          (   3,    0) (   2,    1) (   3,    6) (   3,    1) (   2,    2) (   3,    6) (   3,    4) (   2,    2) (   3,    5) (   3,    1)
          (   2,    2) (   3,    3) (   3,    3) (   3,    3) (   2,    0) (   3,    2) (   2,    1) (   3,    6) (   2,    1) (   3,    4)
          (   2,    0) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   2,    2) (   2,    2) (   3,    2) (   3,    7) (   2,    0)
          (   3,    3) (   2,    3) (   3,    1) (   3,    5) (   3,    3) (   2,    9) (   2,    1) (   3,    1) (   3,    3) (   3,    4)
          (   3,    3) (   3,    4) (   3,    2) (   1,    3) (   3,    6) (   2,    5) (   2,    4) (   3,    2) (   3,    2) (   2,    3)
          (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   2,    1) (   3,    3) (   2,    1)
          (   3,    3) (   2,    0) (   3,    4) (   3,    3) (   2,    5) (   3,    1) (   3,    2) (   3,    1) (   3,    1) (   3,    1)
          (   3,    1) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   2,    1) (   3,    1) (   3,    4) (   2,    3) (   3,    2)
          (   3,    1) (   3,    3) (   2,    4) (   3,    2) (   2,    6) (   3,    2) (   3,    4) (   3,    4) (   3,    1) (   3,    0)
          (   3,    4) (   3,    3) (   2,    5) (   3,    2) (   3,    3) (   1,    4) (   3,    0) (   3,    1) (   3,    0) (   2,    4)
          (   3,    3) (   2,    3) (   3,    1) (   3,    6) (   3,    0) (   3,    1) (   3,    5) (   3,    3) (   3,    0) (   2,    3)
          (   3,    2) (   3,    4) (   3,    3) (   3,    5) (   1,    4) (   3,    3) (   3,    1) (   3,    3) (   2,    2) (   2,    0)
          (   3,    1) (   3,    4) (   1,    2) (   3,    0) (   3,    2) (   3,    2) (   3,    1) (   3,    3) (   3,    4) (   3,    2)
          (   3,    3) (   2,    4) (   3,    2) (   3,    1) (   3,    4) (   2,    2) (   3,    1) (   3,    3) (   3,    1) (   3,    0)
          (   3,    2) (   3,    2) (   2,    1) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    4) (   2,    4) (   2,    3)
          (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    4) (   3,    5) (   3,    5) (   2,    1) (   3,    2) (   2,    2)
          (   2,    4) (   3,    4) (   2,    1) (   0,    5) (   3,    0) (   3,    1) (   3,    2) (   2,    3) (   2,    2) (   3,    3)
          (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   2,    6) (   3,    2) (   2,    3) (   3,    2) (   3,    2)
          (   3,    1) (   3,    1) (   2,    2) (   3,    5) (   3,    2) (   3,    6) (   2,    3) (   1,    4) (   3,    2) (   3,    0)
          (   3,    4) (   3,    2) (   3,    5) (   2,    0) (   3,    0) (   1,    1) (   2,    3) (   3,    1) (   3,    1) (   3,    2)
          (   2,    3) (   2,    4) (   1,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    4) (   2,    0) (   3,    2) (   3,    3)
          (   3,    3) (   3,    1) (   2,    3) (   2,    2) (   3,    2) (   2,    2) (   2,    1) (   3,    1) (   2,    0) (   2,    1)
          (   3,    5) (   3,    3) (   3,    2) (   2,    1) (   3,    3) (   1,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    3)
          (   1,    1) (   3,    2) (   2,    3) (   3,    1) (   3,    6) (   1,    3) (   2,    2) (   3,    5) (   3,    4) (   3,    4)
          (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    1) (   3,    2) (   3,    0) (   3,    0)
          (   2,    2) (   3,    5) (   3,    1) (   1,    2) (   3,    2) (   2,    5) (   3,    2) (   3,    3) (   3,    2) (   2,    5)
          (   2,    5) (   3,    0) (   3,    1) (   2,    5) (   2,    2) (   2,    3) (   3,    2) (   3,    0) (   3,    2) (   2,    3)
          (   3,    1) (   3,    5) (   3,    5) (   3,    5) (   2,    1) (   3,    2) (   3,    5) (   3,    3) (   3,    2) (   3,    3)
          (   3,    2) (   3,    4) (   2,    3) (   3,    2) (   2,    2) (   3,    1) (   2,    1) (   3,    1) (   2,    2) (   2,    2)
          (   3,    5) (   3,    1) (   3,    6) (   2,    5) (   2,    0) (   3,    0) (   3,    6) (   2,    2) (   3,    4) (   3,    2)
          (   3,    4) (   3,    3) (   2,    1) (   3,    5) (   3,    3) (   3,    4) (   3,    2) (   3,    4) (   3,    0) (   3,    1)
          (   3,    2) (   3,    1) (   3,    0) (   3,    3) (   3,    3) (   3,    2) (   2,    2) (   3,    1) (   2,    3) (   3,    4)
          (   3,    3) (   3,    1) (   3,    2) (   3,    1) (   3,    4) (   2,    2) (   2,    1) (   3,    1) (   3,    2) (   2,    2)
          (   3,    2) (   3,    2) (   3,    4) (   2,    3) (   2,    3) (   3,    4) (   3,    2) (   3,    4) (   3,    4) (   3,    2)
